term,definition,POS,notes
лесоспуск,"timber slide, timber chute",noun,
лесостепной,forest-steppe,adj,relational] 
лесостепь,forest-steppe,noun,
лесосушилка,"lumber kiln; timber-drying plant, timber dryer",noun/noun, 
лесотаска,log hauler; log conveyer,noun/noun, 
лесотехнический,"forest technology, forestry technology",adj,relational] 
лесотундра,forest tundra,noun,
лесотундровый,forest tundra,adj,relational] 
лесоустройство,"forestry; forest management, forest regulation",noun/noun, 
лесохимический,wood-chemical,adj,
лесохимия,wood chemistry; the chemistry of timber,noun,
лесохозяйственный,forestry,adj,relational] 
лесоэкспорт,timber-export,noun,
леспромхоз,"logging enterprise, timber enterprise",noun,Soviet Union] 
лестница,"stair, staircase; ladder, step",noun/noun, 
лестничный,"staircase, ladder",adj,relational] 
лестный,complimentary,adj,
лесть,"flattery, adulation, cajolery",noun,
лесхоз,forestry; forestry farm,noun/noun, 
летальный,lethal,adj,
летательный,"flying, made to fly",adj,
летать,to fly,v impf,
лететь,"to fly, to be flying",v impf,
летний,"summer; summery, summerlike",adj/adj,relational]  
летный,summer; old (of a person),adj/adj,relational]  dated] 
лето,"summer; {p}: years, age, summers",noun/noun, 
летом,in summer,adv,
летописец,"chronicler, annalist; chronicle",noun/noun,animate]  inanimate] 
летопись,"annals, chronicle, record, fasti (a relation of events)",noun,
летучий,flying; shifting; volatile,adj/adj/adj, disease]  chemistry] 
лечебница,"clinic, hospital (medical facility)",noun,
лечебный,"medical; medicinal, healing, therapeutic, curative",adj/adj, 
лечение,"treatment, cure",noun,
лечить,"to heal, to treat",v impf,
лечиться,"to take treatment, to receive treatment undergo a cure [of a patient]; to cure [of a disease]; to heal [of wounds, burns]",v impf/vi impf/vi impf,  
лечь,"to lie down; to fall, to cover [of snow etc. on the ground]; to flow [of paint being applied to a surface]; to heave (to move in a certain direction or into a certain situation); to fall over, to die",v pf/v pf/v pf/v pf/v pf,"   nautical]  computing, colloquial] "
леший,leshy (a male woodland spirit in Slavic mythology who protects wild animals and forests),noun,mythology] 
лещ,"bream; slap in the face, box on the ear",noun/noun, vernacular] 
лещина,hazel (tree),noun,
лженаука,pseudoscience,noun,
лжесвидетельство,perjury,noun,law] 
лжец,liar,noun,
лживый,"lying, deceitful, mendacious; false",adj/adj, 
ли,"Do/does/did...? Is/are/was/were...?; whether, if",particle/conj,"interrogative particle, placed after the first word in a sentence or phrase]  "
лиана,"liana, creeper",noun,
либерал,liberal,noun,
либерализация,liberalization,noun,
либерализм,liberalism,noun,
либеральничание,acting in a too liberal or too tolerant manner,noun,pejorative] 
либеральничанье,alternative form of либеральничание,noun,
либеральничать,"to play or to act the liberal, to show (excessive) tolerance",v impf,colloquial] 
либеральный,liberal,adj,
либераст,"libtard, liberal",noun,"slang, derogatory] "
либерийский,Liberian,adj,
либидо,libido (sexual urges or drives),n inan,
либо,either...or,conj,
либрация,libration,noun,astronomy] 
либретто,libretto,n inan,
ливанец,Lebanese,noun,
ливанский,Lebanese,adj,
ливень,"shower, downpour, cloud-burst",noun,
ливерморий,livermorium,noun,
ливиец,Libyan (a person from Libya or of Libyan descent),noun,
ливийка,female Lybian,noun,
ливийский,Lybian,adj,
ливрея,"livery (in bourgeois houses and courts, the uniforms of a special cut and a certain color for waiters, porters, coachmen and other servants); livery (ceremonial dress of knights and courtiers indicating allegeance to a particular overlord); livery (proprietary coloring of a vehicle or airplane indicating its service and ownership by a particular company)",noun/noun/noun, historical]  
лига,league; tie,noun/noun, music] 
лигатура,"ligature; alloy, base metal",noun/noun,"typography, medicine, music]  "
лидер,leader,noun,
лидерство,leadership; lead (precedence; advance position),noun/noun, sports] 
лидировать,"to be in the lead, to be a leader",v both,
лизать,to lick,v impf,
лизинг,"lease, leasing",noun,
лизинговый,lease,adj,relational] 
лизнуть,to lick,v pf,
лизоблюд,"adulator, lickspittle (sycophant)",noun,
лизоблюдство,"toadyism, sycophancy",noun,
лик,"face; image, representation of face on the icon",noun/noun,"obsolete, poetic]  "
ликбез,Likbez; grounding (giving a basic education in a particular subject),noun/noun,Soviet Union]  colloquial] 
ликвидатор,liquidator,noun,
ликвидация,eliminating; deletion; dissolution; liquidation,noun/noun/noun/noun,   
ликвидировать,"to eliminate, to abolish; to dissolve; to stamp out, to do away with, to destroy, to kill (off); to liquidate",v both/v both/v both/v both,   
ликвидность,liquidity,noun,
ликвидный,liquid,adj,finance] 
ликование,"exultation, jubilation; triumph",noun,
ликовать,"to rejoice (at, over), to triumph (over), to exult (at, in)",v impf,
ликующий,"exultant, jubilant, triumphant",adj,
ликёр,liqueur,noun,
ликёро-водочный,"liquor, alcohol",adj,relational] 
лилипут,Lilliputian; dwarf; someone insignificant,noun/noun/noun, figuratively]  figuratively] 
лилия,lily,noun,
лиловый,"lilac, violet; violet, purple",adj/adj,relational]  
лиман,wide estuary; brackish lagoon,noun/noun, 
лиманный,"estuary, firth, coastal salt lake",adj,relational] 
лиманский,"лиманский (city); Limansky, Limanskaya (referring to anyone with this name, e.g. Maria Limanskaya, famous Russian soldier during World War II); Limansky, Limanskaya, Limanskoye, Lymanske (referring to any of several settlements with this name in Russia and Ukraine)",adj/adj/adj,relational]  relational]  relational] 
лимбургский,"Limburgish; Limburg, Limburger",adj/adj, 
лимит,"limit, quota",noun,
лимнобиология,limnobiology,noun,
лимон,"lemon (citrus fruit); lemon tree, wood; million",noun/noun/noun,  slang] 
лимонад,lemonade,noun,
лимонка,"pineapple, hand grenade",noun,colloquial] 
лимонный,"lemon; lemon, lemon-yellow",adj/adj,relational]  
лимузин,limousine,noun,
лимфа,lymph,noun,
лимфатический,lymphatic,adj,physiology] 
лимфодренаж,lymphatic massage,noun,therapeutic] 
лимфодренажный,lymphatic massage,adj,"relational, therapeutic] "
лимфоцит,lymphocyte (type of white blood cell),noun,
лингала,Lingala (Bantu language),m inan,
лингвист,linguist,noun,
лингвистика,linguistics,noun,
лингвистический,linguistic (relating to human language),adj,
линейка,ruler (for measuring or drawing straight lines); line (for writing); (polygraphy) rule; line (formation),noun/noun/noun/noun,   
линейный,"linear, line; of the line",adj/adj, military] 
линза,lens (object focusing or defocusing the light passing through it),noun,
линия,"line (path through two or more points, or figuratively); line (old Russian unit of length equal to 1/10 of an inch, or 2.54 mm); a building housing a row of adjacent trading stalls; a cloth hall; type of street or one side of a street",noun/noun/noun/noun, historical]  dated]  
линк,"link, hyperlink",noun,"computing, Internet] "
линкор,"battleship (20th century, dreadnought and later designs)",noun,nautical] 
линолеум,linoleum,noun,
линь,tench; line,noun/noun, nautical] 
линька,"moult (the process of shedding or losing a covering of fur, feathers or skin, etc.)",noun,
линять,"to fade, to lose color, to run; to shed, to cast (skin, fur, feathers), to moult; to bolt, to run away",v impf/vi impf/v impf,  slang] 
липа,"lime tree, linden [tree, wood, or flower]; forgery, fake",noun/noun, 
липецкий,Lipetsk (city in Russia),adj,relational] 
липид,lipid,noun,"chemistry, biology, usually plural] "
липка,diminutive of липа: young linden tree,noun,
липкий,"adhesive, sticky",adj,
липнуть,"to stick, to adhere to",v impf,
липовый,"linden, lime; limewood; sham, faked, forged",adj/adj/adj,relational]  relational]  colloquial] 
лира,lyre (a stringed musical instrument); hurdy-gurdy; lira,noun/noun/noun,  numismatics] 
лирик,lyricist,noun,
лирика,"lyric poetry; lyricism; sentimental talk, gas, hot air",noun/noun/noun,  colloquial] 
лирический,lyrical,adj,
лис,male fox [Vulpes vulpes],noun,
лиса,"(zool.) fox (Vulpes vulpes); vixen, female fox; fox fur; a foxy fellow/girl",noun/noun/noun/noun,   colloquial] 
лисель,"studding sail, studsail, stunsail",noun,nautical] 
лисий,"fox; vulpine, foxlike; clever, cunning",adj/adj/adj,relational]   figurative] 
лисица,fox (Vulpes vulpes); vixen (female of the fox),noun/noun, 
лисичка,"diminutive of лиса: little fox, foxie; female fox cub, fox kit, fox pup; chanterelle (a mushroom of the Cantharellus genus)",noun/noun,animate]  inanimate] 
лист,"leaf (flat green organ of a plant); sheet, leaf of paper or similar; certificate, deed, list",noun/noun/noun,  
листать,"to leaf through, to flip through (a book, manuscript, etc.); to skim, to browse (a book, manuscript, etc.)",v impf/v impf,colloquial]  colloquial] 
листва,foliage,noun,
лиственница,larch,noun,
лиственный,deciduous; leafy,adj/adj, 
листик,"diminutive of лист: leaf, leaflet",noun,
листовка,"leaflet; flyer, flysheet",noun/noun, 
листовой,leaf; sheet,adj/adj,relational]  relational] 
листок,"diminutive of лист: small leaf, small sheet (of paper); slip, sheet, paper; wall newspaper, document, poster",noun/noun/noun,  
листопад,autumn fall of the leaves,noun,
листочек,"diminutive of листок, diminutive of лист: (small) leaf, leaflet",noun,
лисёнок,fox cub,noun,
лит,litas (currency of Lithuania),noun,numismatics] 
литавра,kettledrum,noun,
литавры,"timpani, kettledrums",noun,musical instruments] 
литвин,"Litvin, a native of the Grand Duchy of Lithuania (or its former territory), but not necessarily an ethnic Lithuanian; especially a Belorussian",noun,historical] 
литейный,"casting, founding (of metal)",adj,relational] 
литера,type (block with a raised letter or character on its surface); letter (of an alphabet),noun/noun, dated] 
литератор,"literary man, man of letters, writer, litterateur",noun,
литература,literature,noun,
литературный,literary,adj,
литературовед,"literary critic, specialist in study of literature",noun,
