term,definition,POS,notes
extra,"extra, additional; great, super, famous; extra, supplement",adj/adj/mf,  
extra-,extra-,prefix,
extracellulaire,extracellular,adj,
extrachromosomique,extrachromosomal,adj,
extracommunautaire,"non-EC, non-EU",adj,
extraconjugal,extramarital,adj,
extracteur,extractor; extractor fan,m/m, 
extractif,extractive,adj,
extractiforme,extractiform,adj,
extraction,extraction,f,
extrader,to extradite,v,
extradition,extradition,f,
extradiégétique,extradiegetic,adj,
extradosser,to make an extrados,v,
extragalactique,extragalactic,adj,
extraire,extract (to draw out),v,
extrait,an extract; a clip; an excerpt; extracted,m/m/m/adj,   
extrajudiciaire,extrajudicial,adj,
extrajudiciairement,extrajudicially,adv,
extralégal,extralegal,adj,
extranucléaire,extranuclear,adj,physics] 
extraordinaire,"extraordinary, out of the ordinary",adj,
extraordinairement,extraordinarily,adv,
extraparlementaire,extraparliamentary,adj,
extraplanétaire,extraplanetary,adj,astronomy] 
extrapolation,extrapolation,f,
extrapoler,to extrapolate,v,
extrapolé,extrapolated,adj,
extrasolaire,extrasolar,adj,
extraterrestre,extraterrestrial; extraterrestrial,adj/mf, 
extraterritorial,extraterritorial,adj,
extraterritorialité,extraterritoriality,f,
extravagamment,extravagantly,adv,
extravagance,extravagance,f,
extravagant,extravagant,adj,
extravaguer,"to go, wander, extravagate",v,
extravasation,extravasation,f,
extravaser,to extravasate,v,
extraversion,extroversion,f,
extraverti,extrovert,adj,
extravéhiculaire,extravehicular,adj,
extrinsèque,extrinsic,adj,
extrinsèquement,extrinsically,adv,
extroverti,alternative form of extraverti,adj,
extruder,to extrude,v,
extrudeuse,extruder,f,
extrusif,extrusive,adj,
extrusion,extrusion,f,
extrémaduran,Extremaduran (from Extremadura); Extremaduran (the language of Extremadura),adj/m, 
extrémal,extremal,adj,
extrémisme,extremism (extreme ideas or actions),m,
extrémiste,extremist; an extremist,adj/mf, 
extrémité,extremity; tip; end; top (furthermost or highest part); extreme,f/f/f,  
extrémum,extremum,m,
extrême,extreme,adj,
extrême-onction,"Anointing of the Sick, extreme unction, last rites",f,
extrêmement,extremely,adv,
extrêmophile,extremophile; extremophile,adj/m, 
extuber,to extubate,vt,
exténuant,exhausting,adj,
exténuation,extenuation; exhaustion,f,
exténuer,"to extenuate, weaken, exhaust",v,
extérieur,"exterior; exterior, outside",adj/m, 
extérieurement,outside; exterior,adv,
extériorisation,exteriorization,f,
extérioriser,to exteriorize,v,
exubéramment,exuberantly,adv,
exubérance,exuberance,f,
exubérant,exuberant,adj,
exulcérer,"to exulcerate, chafe",v,
exulter,"to exult, rejoice",v,
exutoire,outlet (release of desires),m,
exécrable,"loathsome, detestable; extremely bad, awful, poor",adj/adj, colloquial] 
exécrablement,poorly; awfully; lamentably,adv,
exécration,execration,f,
exécrer,to loathe,v,
exécutable,executable,adj,
exécutant,performer,m,music] 
exécutante,feminine singular of exécutant,f,
exécuter,to execute; to carry out; to execute (to kill as punishment); to comply; to perform (contract),v/v/vr/v,   
exécuteur,executor,m,
exécutif,executive,adj,
exécution,execution,f,
exécutoire,enforceable (legally binding),adj,legal] 
exécutoirement,enforceably,adv,
exécutrice,executrix,f,
exécuté,executed (all senses),adj,
exégèse,exegesis (formal written exposition or explanatory essay),f,
exégète,exegete (a person skilled in exegesis),mf,
exégétique,exegetical,adj,
exéma,alternative spelling of eczéma,m,
eyalet,eyalet,m,
fa,"fa, the note 'F'",m,music] 
fabacée,legume (of family Fabaceae),f,botany] 
fabien,Fabian,adj,
fable,"fable, story",f,
fabliau,fabliau,m,
fabricant,"manufacturer, producer; artisan, maker",m/mf, 
fabricateur,fabricator,m,
fabrication,"manufacture, manufacturing; fabrication; production",f/f/f,  
fabrique,"factory, plant (factory or industrial facility)",f,
fabriquer,"to make; to create; to do, a more polite than ficher, less polite than faire",v/v," colloquial, colloquial] "
fabulateur,fantasizing; fantasizer,adj/m, 
fabuler,to fantasize,vi,rare] 
fabulette,"tale, fable; lie",f/f, 
fabuleusement,fabulously,adv,
fabuleux,fabulous; fabled,adj/adj, 
fabulisme,fabulism,m,
fabuliste,fabulist; fabulist,adj/mf, 
fac,university,f,"colloquial, France] "
fac-similé,alternative form of facsimilé,m,
face,"face (anatomy); surface, side; face (geometry); head (of a coin)",f/f/f/f,   
face-à-face,face-to-face interview; head-on collision,m/m, 
facette,facet,f,
facetter,to facet,v,
facetté,facetted,adj,
facho,"fascist, right-wing; fascist, right-winger",adj/mf,slang]  slang] 
fachosphère,fascist political parties considered as a group,f,
facial,facial,adj,
facile,"easy, simple",adj,
facilement,easily,adv,
facilitateur,facilitator,m,
facilitation,facilitation,f,
faciliter,facilitate,v,
facilité,"ease, easiness; facilitated",f/adj, 
faciomusculaire,faciomuscular,adj,anatomy] 
faciès,Facies; appearance,m,
faconde,"eloquence, gift of the gab",f,literary] 
facsimilé,facsimile; fax,m/m, 
factage,drayage (transportation of goods or baggage),m,
facteur,factor; element; factor; postman [UK]; mailman [US],m/m/m, mathematics]  
factice,"fake, artificial, false",adj,
facticement,artificially; falsely,adv/adv, 
factieusement,"factiously, provocatively",adv,
factieux,"factious, agitating, provocative; agitator, provocator",adj/m, 
faction,act of keeping watch; a watchman; a faction; specifically one which causes trouble,f/f/f,  politics] 
factionnaire,"A soldier who is on guard; sentry, sentinel, guard",m,
factitif,causative; factitive; causative; factitive,adj/m,grammar]  grammar] 
factorerie,The office or factory of a colonial agent or factor,f,
factorialiser,To factorialize,v,
factorialité,factoriality,f,maths] 
factoriel,factorial,adj,mathematics] 
factorielle,factorial (mathematical operation or its result),f,mathematics] 
factorisation,factorisation,f,
factoriser,to factorize,v,mathematics] 
factrice,feminine noun of facteur,f,
factuel,factual,adj,
factuellement,factually,adv,
facturation,invoicing,f,
facture,"bill, invoice; craft, making, fabric",f/f, 
facturer,"to charge, invoice, bill",vt,
facturette,credit card slip (for old-style credit cards that require a signature),f,
facturier,invoice clerk,m,
facturière,feminine noun of facturier,f,
facultatif,"optional, elective; not mandatory; facultative",adj,
facultativement,"optionally, electively",adv,
faculté,capacity; ability; faculty; resources; department (of a university); [by extension] a university,f/f/f/f/f,    
facétie,practical joke,f,
facétieusement,facetiously,adv,
facétieux,facetious,adj,
fada,crazy; nutcase,adj/mf,Provence]  Provence] 
fadaise,uninteresting or banal thought; twaddle,f,chiefly in the plural] 
fadasse,"wishy-washy (wavering or lacking in commitment, certainty, or support)",adj,
fade,"tasteless, insipid; boring; lukewarm; share of loot / booty",adj/adj/m,  criminal slang] 
fadement,"insipidly, blandly",adv,
fader,to get stuck with,vr,colloquial] 
fadette,"fairy; A detailed list of phone calls made and received, together with associated GPS information",f/f," police, slang] "
fadeur,"blandness, dullness, insipidness",f,
faena,faena,f,bullfighting] 
fafiot,banknote; cheat sheet; any written paper,m/m/m,slang]  slang]  slang] 
fagacée,beech (any member of Fagaceae),f,
fagne,marshland; fen,f,
fagot,"fagot (bundle of sticks, twigs or small tree branches bound together)",m,
fagoter,to bundle; to dress up (wear special clothes),vt/vt, 
fagoté,togged up,adj,
fagoue,sweetbread (pancreas of an animal),f,
faiblard,"feeble, weak; weakling",adj/m, 
faible,"weak; lacking endurance; low, small (amount, degree, percentage); weakness, soft spot (for someone/something)",adj/adj/adj/m,   
faiblement,weakly; slightly; mildly (not sharply); dimly (not brightly),adv/adv/adv,  
faiblesse,weakness,f,
faiblir,"to weaken, to get weaker",v,
faiblissant,weakening,adj,
faict,obsolete spelling of fait,m,
faignant,alternative form of feignant; alternative form of feignant,adj/m, 
faille,fault; flaw; faille (fabric woven from silk),f/f/f,seismology]   
faillibilité,fallibility,f,
faillible,fallible,adj,
failliblement,fallibly,adv,
faillir,to almost do something; to fail; to go bankrupt,v/v/v,  
faillite,bankruptcy; failure,f/f, 
faim,hunger (desire of food); hunger (strong desire),f/f, 
faine,alternative spelling of faîne,f,
fainéant,a lazybones; one who makes little or no effort; lazy; nonchalant; apathetic,m/adj/adj/adj,   
fainéante,feminine noun of fainéant,f,
fainéanter,to do nothing; to be idle; to faff,v,
fainéantise,idleness,f,
fair-play,fair play,m,
faire,"to do; to make; to say [of a person], to go (of an animal); to make (cause someone or something to do something); To be [of the weather or various situations]; to do, to make (oneself); to be, to get (used for a passive action); to ripen [of fruit], to mature (, etc.); to become used to, to get used to; to do (to have sex with); to become, to get",vt/vt/vt/vt/v/vr/vr/vr/vr/vrt/vr,    impersonal]   followed by an infinitive]   ~ à]  slang]  
faire-part,announcement,m,
faire-valoir,"a sidekick, a foil, a stooge",m,
faisabilité,"feasibility, doability",f,
faisable,feasible; doable (able to be done),adj,
faisan,pheasant (a bird of family Phasianidae); cock pheasant (male pheasant),m/m, 
faisandé,"gamy, high (of meat); corrupt, decadent",adj/adj, 
faisane,feminine noun of faisan,f,
faisceau,"fasces; beam, ray; bundle, sheaf, cluster",m/m/m,  
faiseur,maker; tailor,m/m, 
faiseuse,feminine noun of faiseur,f,
faisselle,cheese strainer; curd cheese,f/f, 
fait,fact; done; cut out,m/adj/adj,  
fait-tout,alternative spelling of faitout,m,
faitier,alternative spelling of faîtier,adj,
faitière,alternative spelling of faîtière,f,
faitout,stewpot (large cooking pot with handles and a lid),m,
faix,"burden, heavy load",m,literary or dated] 
fak,"Phonetic, vernacular spelling of fait que",conj,"Quebec, colloquial] "
fakir,fakir (all meanings),m,
falaise,cliff (steep rock face),f,
falbala,furbelow (a ruffle); furbelow (a flashy ornament),m/m, 
falconiforme,bird belonging to Falconiforms,m,
faldistoire,faldstool,m,
falisque,Faliscan (language),m,
falklandais,Falkland,adj,
fallacieusement,"deceptively, fallaciously",adv,
fallacieux,fallacious (characterized by fallacy; false or mistaken),adj,
falloir,"to need, have to; to take (time); to be missing",v/v/vr,"impersonal]   with ""en""] "
falot,lantern; droll,m/adj, 
falotement,drolly,adv,
falsifiabilité,falsifiability,f,
falsifiable,falsifiable,adj,
falsificateur,falsifier,m,
falsification,falsification,f,
falsificatrice,feminine noun of falsificateur,f,
falsifier,to falsify (all meanings),v,
faluche,faluche; A type of dense white bread from northern France,f/f, 
falun,"A stratum chiefly composed of shell beds, usually in reference to certain marine Cenozoic deposits in France",m,"geology, agriculture] "
fameusement,famously; very,adv/adv, dated] 
fameux,"recognised, well-known, famous",adj,
familial,"familial, relating to a family",adj,
familialement,familially,adv,
familiariser,to familiarize,vt,
familiarité,familiarity,f,
familier,"familiar (known to one); familiar, informal, colloquial (lexicon)",adj/adj, linguistics] 
familièrement,colloquially; informally,adv,
famille,family (group of related people); family,f/f, biology] 
famine,famine,f,
famé,(in combination) Having a specified reputation,adj,
famélique,half-starved; scrawny; starveling,adj/mf, 
fan,"fan (admirer, supporter); fan (ventilator)",mf/f, Canada] 
fanal,"lantern; beacon, lamp (of lighthouse); headlight (of train)",m/m/m,  
fanatique,"fanatic, fanatical; fanatic (one who is zealously enthusiastic)",adj/mf, 
fanatiquement,fanatically,adv,
fanatiser,to fanaticize,vt,
fanatisme,fanaticism (the characteristic or practice of being a fanatic),m,
fane,"dry leaf; The leaves attached to vegetable, but which are themselves not usually consumed, such as those of carrot, radishes and cauliflowers; The leaves of any vegetable which is not itself a leaf vegetable, and which are not usually attached to the edible part, such as those of potatoes, tomatoes and beans",f/f/f,"archaic]  cooking]  gardening, agriculture] "
faner,"to make hay; to toss, turn [grass, hay, etc.]; to fade; to fade, wither",vi/vt/vt/vr,literary]   literary]  
faneur,haymaker; tedder (feminine),m/m, 
faneuse,tedder,f,
fanfare,fanfare,f,musical instrument] 
fanfaron,boasting; boaster,adj/m, 
fanfaronnade,"bragging, boasting",f,chiefly in the plural] 
fanfaronner,"to boast, swagger",v,
fanfiction,fan fiction,f,
fanfreluche,frill(s); decorative trimmings or embellishments,f,chiefly in the plural] 
fanfrelucher,to decorate with frills,vt,
fange,"filth, mire; filth, baseness, debauchery; fen, swamp",f/f/f,"literary]  literary, figurative]  literary, archaic] "
fangeux,"muddy, miry, filthy; abject",adj/adj, 
fanion,fanion; pennant,m/m, 
fanon,"dewlap (pendulous skin under the neck of an ox, lizard, or other animal); wattle (wrinkled fold of skin hanging from the neck of a turkey or other bird); baleen plate; baleen (bony material that makes up the plates in the mouth of a baleen whale); feather, feathering (long hair on the lower legs of a horse); bracelet on the right arm; fanon (vestment reserved for the Pope); fanon (part of a bishops mitre); tabs on a banner or pennant",m/m/m/m/m/m/m/m,"  in the plural]   heraldry]   usually plural]  by extension, usually plural] "
fanonien,Fanonian,adj,
fanorona,"The national game of Madagascar, a board game similar to checkers / draughts",m,
fantaisie,fantasy (something fanciful); fantasy (something created by the imagination); imagination; fantasia,f/f/f/f,   music] 
fantaisiste,fanciful; music hall / variety artist,adj/m, 
fantascope,synonym of fantasmascope,m,
fantasie,alternative form of fantasy,f,
fantasier,to imagine,v,obsolete] 
fantasmagorie,phantasmagoria,f,
fantasmagorique,phantasmagoric,adj,
fantasmagoriquement,phantasmagorically,adv,
fantasmascope,phenakistoscope,m,
fantasmatique,fantastical; phantasmal,adj/adj, 
fantasmatiquement,fantastically; phantasmally,adv/adv, 
fantasme,fantasy; hallucination,m/m,chiefly sexuality]  dated] 
fantasmer,to fantasise,v,
fantasmé,"fantasized, dreamt; chimeric",adj/adj, 
fantasque,"capricious, unpredictable (character); whimsical, fanciful (story etc.)",adj,
fantasquement,capriciously; fancifully,adv/adv, 
fantassin,"foot soldier, infantryman",m,
fantastique,fantastic (related to fantasy or fantasies),adj,
fantastiquement,fantastically (in a way related to fantasy),adv,
fantasy,fantasy (literary genre),f,literature] 
fantoche,puppet; manipulated,m/adj, 
fantochement,manipulatedly,adv,
fantomatique,ghostly,adj,
fantosme,obsolete form of fantôme,m,
fantôme,ghost,m,
fanzine,fanzine,m,
fané,faded,adj,
faon,fawn (young deer),m,
faonner,"To fawn; to give birth to a fawn, or young deer",vi,
faque,Phonetic vernacular spelling of fait que,conj,"Quebec, colloquial] "
faquin,"wretch, rascal",m,archaic] 
far,A traditional Breton cake,m,
farad,farad,m,
faradique,faradic,adj,physics] 
faramineux,"colossal, staggering, incredible",adj,colloquial] 
faraud,smug or proud of one's appearance or clothing,adj,
farce,stuffing; farce,f/f,cooking]  theatre] 
farceur,"joker; trickster; prankster, jokester; actor who plays in a farce",m/m, dated] 
farcin,farcy,m,
farcineux,farcinous,adj,
farcir,to stuff; to applying stuffing to; to get saddled with; to have to put up with,v/vp,cooking]  
